fips,locality,year,tenure,age,estimate,moe
51113,Madison County,2017,Renter,55 to 59,147,87
51113,Madison County,2017,Renter,60 to 64,104,73
51113,Madison County,2017,Renter,65 to 74,53,48
51113,Madison County,2017,Renter,75 to 84,153,99
51113,Madison County,2017,Renter,85 and over,15,29
51113,Madison County,2018,Owner,15 to 24,0,19
51113,Madison County,2018,Owner,25 to 34,272,119
51113,Madison County,2018,Owner,35 to 44,462,127
51113,Madison County,2018,Owner,45 to 54,592,145
51113,Madison County,2018,Owner,55 to 59,652,154
51113,Madison County,2018,Owner,60 to 64,469,134
51113,Madison County,2018,Owner,65 to 74,798,137
51113,Madison County,2018,Owner,75 to 84,361,149
51113,Madison County,2018,Owner,85 and over,108,64
51113,Madison County,2018,Renter,15 to 24,94,72
51113,Madison County,2018,Renter,25 to 34,257,112
51113,Madison County,2018,Renter,35 to 44,234,111
51113,Madison County,2018,Renter,45 to 54,258,113
51113,Madison County,2018,Renter,55 to 59,189,121
51113,Madison County,2018,Renter,60 to 64,95,75
51113,Madison County,2018,Renter,65 to 74,94,67
51113,Madison County,2018,Renter,75 to 84,134,99
51113,Madison County,2018,Renter,85 and over,9,14
51113,Madison County,2019,Owner,15 to 24,0,19
51113,Madison County,2019,Owner,25 to 34,358,148
51113,Madison County,2019,Owner,35 to 44,379,115
51113,Madison County,2019,Owner,45 to 54,788,178
51113,Madison County,2019,Owner,55 to 59,516,135
51113,Madison County,2019,Owner,60 to 64,424,135
51113,Madison County,2019,Owner,65 to 74,774,129
51113,Madison County,2019,Owner,75 to 84,347,137
51113,Madison County,2019,Owner,85 and over,99,57
51113,Madison County,2019,Renter,15 to 24,95,80
51113,Madison County,2019,Renter,25 to 34,194,92
51113,Madison County,2019,Renter,35 to 44,265,122
51113,Madison County,2019,Renter,45 to 54,186,123
51113,Madison County,2019,Renter,55 to 59,179,97
51113,Madison County,2019,Renter,60 to 64,84,65
51113,Madison County,2019,Renter,65 to 74,74,63
51113,Madison County,2019,Renter,75 to 84,187,115
51113,Madison County,2019,Renter,85 and over,0,19
51113,Madison County,2020,Owner,15 to 24,0,20
51113,Madison County,2020,Owner,25 to 34,333,149
51113,Madison County,2020,Owner,35 to 44,430,126
51113,Madison County,2020,Owner,45 to 54,801,189
51113,Madison County,2020,Owner,55 to 59,673,218
51113,Madison County,2020,Owner,60 to 64,375,157
51113,Madison County,2020,Owner,65 to 74,899,177
51113,Madison County,2020,Owner,75 to 84,411,138
51113,Madison County,2020,Owner,85 and over,82,56
51113,Madison County,2020,Renter,15 to 24,53,49
51113,Madison County,2020,Renter,25 to 34,220,106
51113,Madison County,2020,Renter,35 to 44,294,138
51113,Madison County,2020,Renter,45 to 54,58,57
51113,Madison County,2020,Renter,55 to 59,140,98
51113,Madison County,2020,Renter,60 to 64,75,58
51113,Madison County,2020,Renter,65 to 74,180,118
51113,Madison County,2020,Renter,75 to 84,74,62
51113,Madison County,2020,Renter,85 and over,0,20
51113,Madison County,2021,Owner,15 to 24,0,21
51113,Madison County,2021,Owner,25 to 34,333,153
51113,Madison County,2021,Owner,35 to 44,479,114
51113,Madison County,2021,Owner,45 to 54,855,185
51113,Madison County,2021,Owner,55 to 59,651,187
51113,Madison County,2021,Owner,60 to 64,435,131
51113,Madison County,2021,Owner,65 to 74,1017,157
51113,Madison County,2021,Owner,75 to 84,387,132
51113,Madison County,2021,Owner,85 and over,105,61
51113,Madison County,2021,Renter,15 to 24,59,50
51113,Madison County,2021,Renter,25 to 34,140,76
51113,Madison County,2021,Renter,35 to 44,230,124
51113,Madison County,2021,Renter,45 to 54,59,50
51113,Madison County,2021,Renter,55 to 59,149,88
51113,Madison County,2021,Renter,60 to 64,68,51
51113,Madison County,2021,Renter,65 to 74,174,110
51113,Madison County,2021,Renter,75 to 84,34,37
51113,Madison County,2021,Renter,85 and over,0,21
51115,Mathews County,2010,Owner,15 to 24,0,127
51115,Mathews County,2010,Owner,25 to 34,179,85
51115,Mathews County,2010,Owner,35 to 44,294,107
51115,Mathews County,2010,Owner,45 to 54,737,133
51115,Mathews County,2010,Owner,55 to 59,350,108
51115,Mathews County,2010,Owner,60 to 64,355,119
51115,Mathews County,2010,Owner,65 to 74,702,112
51115,Mathews County,2010,Owner,75 to 84,326,117
51115,Mathews County,2010,Owner,85 and over,188,80
51115,Mathews County,2010,Renter,15 to 24,37,38
51115,Mathews County,2010,Renter,25 to 34,145,98
51115,Mathews County,2010,Renter,35 to 44,138,87
51115,Mathews County,2010,Renter,45 to 54,131,87
51115,Mathews County,2010,Renter,55 to 59,60,51
51115,Mathews County,2010,Renter,60 to 64,55,60
51115,Mathews County,2010,Renter,65 to 74,26,30
51115,Mathews County,2010,Renter,75 to 84,50,57
51115,Mathews County,2010,Renter,85 and over,0,127
51115,Mathews County,2011,Owner,15 to 24,0,95
51115,Mathews County,2011,Owner,25 to 34,146,86
51115,Mathews County,2011,Owner,35 to 44,346,114
51115,Mathews County,2011,Owner,45 to 54,733,139
51115,Mathews County,2011,Owner,55 to 59,243,91
51115,Mathews County,2011,Owner,60 to 64,398,121
51115,Mathews County,2011,Owner,65 to 74,730,108
51115,Mathews County,2011,Owner,75 to 84,344,94
51115,Mathews County,2011,Owner,85 and over,206,99
51115,Mathews County,2011,Renter,15 to 24,39,42
51115,Mathews County,2011,Renter,25 to 34,111,92
51115,Mathews County,2011,Renter,35 to 44,118,73
51115,Mathews County,2011,Renter,45 to 54,133,92
51115,Mathews County,2011,Renter,55 to 59,18,20
51115,Mathews County,2011,Renter,60 to 64,75,71
51115,Mathews County,2011,Renter,65 to 74,48,40
51115,Mathews County,2011,Renter,75 to 84,88,70
51115,Mathews County,2011,Renter,85 and over,12,19
51115,Mathews County,2012,Owner,15 to 24,0,17
51115,Mathews County,2012,Owner,25 to 34,115,78
51115,Mathews County,2012,Owner,35 to 44,356,104
51115,Mathews County,2012,Owner,45 to 54,677,127
51115,Mathews County,2012,Owner,55 to 59,229,84
51115,Mathews County,2012,Owner,60 to 64,400,101
51115,Mathews County,2012,Owner,65 to 74,756,105
51115,Mathews County,2012,Owner,75 to 84,331,93
51115,Mathews County,2012,Owner,85 and over,165,97
51115,Mathews County,2012,Renter,15 to 24,41,43
51115,Mathews County,2012,Renter,25 to 34,152,101
51115,Mathews County,2012,Renter,35 to 44,108,78
51115,Mathews County,2012,Renter,45 to 54,177,93
51115,Mathews County,2012,Renter,55 to 59,20,21
51115,Mathews County,2012,Renter,60 to 64,102,96
51115,Mathews County,2012,Renter,65 to 74,50,42
51115,Mathews County,2012,Renter,75 to 84,121,86
51115,Mathews County,2012,Renter,85 and over,15,26
51115,Mathews County,2013,Owner,15 to 24,0,17
51115,Mathews County,2013,Owner,25 to 34,35,33
51115,Mathews County,2013,Owner,35 to 44,429,110
51115,Mathews County,2013,Owner,45 to 54,711,115
51115,Mathews County,2013,Owner,55 to 59,262,97
51115,Mathews County,2013,Owner,60 to 64,374,127
51115,Mathews County,2013,Owner,65 to 74,748,103
51115,Mathews County,2013,Owner,75 to 84,337,104
51115,Mathews County,2013,Owner,85 and over,182,80
51115,Mathews County,2013,Renter,15 to 24,11,19
51115,Mathews County,2013,Renter,25 to 34,316,176
51115,Mathews County,2013,Renter,35 to 44,84,59
51115,Mathews County,2013,Renter,45 to 54,111,70
51115,Mathews County,2013,Renter,55 to 59,9,15
51115,Mathews County,2013,Renter,60 to 64,69,67
51115,Mathews County,2013,Renter,65 to 74,45,49
51115,Mathews County,2013,Renter,75 to 84,85,62
51115,Mathews County,2013,Renter,85 and over,48,57
51115,Mathews County,2014,Owner,15 to 24,8,16
51115,Mathews County,2014,Owner,25 to 34,39,34
51115,Mathews County,2014,Owner,35 to 44,440,97
51115,Mathews County,2014,Owner,45 to 54,597,105
51115,Mathews County,2014,Owner,55 to 59,329,111
51115,Mathews County,2014,Owner,60 to 64,348,129
51115,Mathews County,2014,Owner,65 to 74,808,112
51115,Mathews County,2014,Owner,75 to 84,361,90
51115,Mathews County,2014,Owner,85 and over,152,79
51115,Mathews County,2014,Renter,15 to 24,12,19
51115,Mathews County,2014,Renter,25 to 34,300,151
51115,Mathews County,2014,Renter,35 to 44,56,44
51115,Mathews County,2014,Renter,45 to 54,95,65
51115,Mathews County,2014,Renter,55 to 59,0,17
51115,Mathews County,2014,Renter,60 to 64,85,97
51115,Mathews County,2014,Renter,65 to 74,28,35
51115,Mathews County,2014,Renter,75 to 84,90,66
51115,Mathews County,2014,Renter,85 and over,44,52
51115,Mathews County,2015,Owner,15 to 24,12,24
51115,Mathews County,2015,Owner,25 to 34,52,62
51115,Mathews County,2015,Owner,35 to 44,439,98
51115,Mathews County,2015,Owner,45 to 54,530,138
51115,Mathews County,2015,Owner,55 to 59,391,128
51115,Mathews County,2015,Owner,60 to 64,361,134
51115,Mathews County,2015,Owner,65 to 74,836,104
51115,Mathews County,2015,Owner,75 to 84,387,92
51115,Mathews County,2015,Owner,85 and over,144,76
51115,Mathews County,2015,Renter,15 to 24,0,17
51115,Mathews County,2015,Renter,25 to 34,269,176
51115,Mathews County,2015,Renter,35 to 44,17,20
51115,Mathews County,2015,Renter,45 to 54,167,125
51115,Mathews County,2015,Renter,55 to 59,0,17
51115,Mathews County,2015,Renter,60 to 64,46,46
51115,Mathews County,2015,Renter,65 to 74,27,32
51115,Mathews County,2015,Renter,75 to 84,83,62
51115,Mathews County,2015,Renter,85 and over,45,50
51115,Mathews County,2016,Owner,15 to 24,54,91
51115,Mathews County,2016,Owner,25 to 34,80,65
51115,Mathews County,2016,Owner,35 to 44,356,100
51115,Mathews County,2016,Owner,45 to 54,535,116
51115,Mathews County,2016,Owner,55 to 59,384,128
51115,Mathews County,2016,Owner,60 to 64,333,109
51115,Mathews County,2016,Owner,65 to 74,895,133
51115,Mathews County,2016,Owner,75 to 84,459,128
51115,Mathews County,2016,Owner,85 and over,150,79
51115,Mathews County,2016,Renter,15 to 24,24,43
51115,Mathews County,2016,Renter,25 to 34,219,103
51115,Mathews County,2016,Renter,35 to 44,28,31
51115,Mathews County,2016,Renter,45 to 54,148,108
51115,Mathews County,2016,Renter,55 to 59,0,17
51115,Mathews County,2016,Renter,60 to 64,59,54
51115,Mathews County,2016,Renter,65 to 74,24,40
51115,Mathews County,2016,Renter,75 to 84,59,60
51115,Mathews County,2016,Renter,85 and over,30,45
51115,Mathews County,2017,Owner,15 to 24,31,49
51115,Mathews County,2017,Owner,25 to 34,83,69
51115,Mathews County,2017,Owner,35 to 44,271,102
51115,Mathews County,2017,Owner,45 to 54,547,126
51115,Mathews County,2017,Owner,55 to 59,377,151
51115,Mathews County,2017,Owner,60 to 64,411,145
51115,Mathews County,2017,Owner,65 to 74,863,136
51115,Mathews County,2017,Owner,75 to 84,435,120
51115,Mathews County,2017,Owner,85 and over,230,115
51115,Mathews County,2017,Renter,15 to 24,14,26
51115,Mathews County,2017,Renter,25 to 34,197,117
51115,Mathews County,2017,Renter,35 to 44,69,69
51115,Mathews County,2017,Renter,45 to 54,121,115
51115,Mathews County,2017,Renter,55 to 59,0,17
51115,Mathews County,2017,Renter,60 to 64,20,35
51115,Mathews County,2017,Renter,65 to 74,18,29
51115,Mathews County,2017,Renter,75 to 84,47,47
51115,Mathews County,2017,Renter,85 and over,32,50
51115,Mathews County,2018,Owner,15 to 24,49,74
51115,Mathews County,2018,Owner,25 to 34,113,86
51115,Mathews County,2018,Owner,35 to 44,267,124
51115,Mathews County,2018,Owner,45 to 54,533,132
51115,Mathews County,2018,Owner,55 to 59,299,125
51115,Mathews County,2018,Owner,60 to 64,444,138
51115,Mathews County,2018,Owner,65 to 74,944,126
51115,Mathews County,2018,Owner,75 to 84,476,150
51115,Mathews County,2018,Owner,85 and over,281,151
51115,Mathews County,2018,Renter,15 to 24,19,33
51115,Mathews County,2018,Renter,25 to 34,95,91
51115,Mathews County,2018,Renter,35 to 44,89,78
51115,Mathews County,2018,Renter,45 to 54,152,128
51115,Mathews County,2018,Renter,55 to 59,0,17
51115,Mathews County,2018,Renter,60 to 64,96,70
51115,Mathews County,2018,Renter,65 to 74,20,32
51115,Mathews County,2018,Renter,75 to 84,31,38
51115,Mathews County,2018,Renter,85 and over,0,17
51115,Mathews County,2019,Owner,15 to 24,39,65
51115,Mathews County,2019,Owner,25 to 34,144,109
51115,Mathews County,2019,Owner,35 to 44,278,141
51115,Mathews County,2019,Owner,45 to 54,443,144
51115,Mathews County,2019,Owner,55 to 59,197,99
51115,Mathews County,2019,Owner,60 to 64,495,140
51115,Mathews County,2019,Owner,65 to 74,1017,173
51115,Mathews County,2019,Owner,75 to 84,510,151
51115,Mathews County,2019,Owner,85 and over,208,140
51115,Mathews County,2019,Renter,15 to 24,19,31
51115,Mathews County,2019,Renter,25 to 34,90,93
51115,Mathews County,2019,Renter,35 to 44,115,120
51115,Mathews County,2019,Renter,45 to 54,116,108
51115,Mathews County,2019,Renter,55 to 59,24,32
51115,Mathews County,2019,Renter,60 to 64,159,89
51115,Mathews County,2019,Renter,65 to 74,23,40
51115,Mathews County,2019,Renter,75 to 84,43,51
51115,Mathews County,2019,Renter,85 and over,0,17
51115,Mathews County,2020,Owner,15 to 24,43,77
51115,Mathews County,2020,Owner,25 to 34,81,108
51115,Mathews County,2020,Owner,35 to 44,236,123
51115,Mathews County,2020,Owner,45 to 54,511,161
51115,Mathews County,2020,Owner,55 to 59,109,84
51115,Mathews County,2020,Owner,60 to 64,466,155
51115,Mathews County,2020,Owner,65 to 74,992,159
51115,Mathews County,2020,Owner,75 to 84,581,219
51115,Mathews County,2020,Owner,85 and over,228,138
51115,Mathews County,2020,Renter,15 to 24,19,49
51115,Mathews County,2020,Renter,25 to 34,73,65
51115,Mathews County,2020,Renter,35 to 44,148,127
51115,Mathews County,2020,Renter,45 to 54,136,121
51115,Mathews County,2020,Renter,55 to 59,35,43
51115,Mathews County,2020,Renter,60 to 64,153,81
51115,Mathews County,2020,Renter,65 to 74,22,38
51115,Mathews County,2020,Renter,75 to 84,37,50
51115,Mathews County,2020,Renter,85 and over,11,17
51115,Mathews County,2021,Owner,15 to 24,0,19
51115,Mathews County,2021,Owner,25 to 34,97,75
51115,Mathews County,2021,Owner,35 to 44,122,86
51115,Mathews County,2021,Owner,45 to 54,565,165
51115,Mathews County,2021,Owner,55 to 59,81,67
51115,Mathews County,2021,Owner,60 to 64,395,122
51115,Mathews County,2021,Owner,65 to 74,964,128
51115,Mathews County,2021,Owner,75 to 84,558,232
51115,Mathews County,2021,Owner,85 and over,212,149
51115,Mathews County,2021,Renter,15 to 24,38,57
51115,Mathews County,2021,Renter,25 to 34,36,40
51115,Mathews County,2021,Renter,35 to 44,120,125
51115,Mathews County,2021,Renter,45 to 54,169,108
51115,Mathews County,2021,Renter,55 to 59,51,60
51115,Mathews County,2021,Renter,60 to 64,82,107
51115,Mathews County,2021,Renter,65 to 74,22,36
51115,Mathews County,2021,Renter,75 to 84,21,34
51115,Mathews County,2021,Renter,85 and over,25,42
51117,Mecklenburg County,2010,Owner,15 to 24,66,47
51117,Mecklenburg County,2010,Owner,25 to 34,387,125
51117,Mecklenburg County,2010,Owner,35 to 44,1118,151
51117,Mecklenburg County,2010,Owner,45 to 54,1792,233
51117,Mecklenburg County,2010,Owner,55 to 59,1462,240
51117,Mecklenburg County,2010,Owner,60 to 64,1005,187
51117,Mecklenburg County,2010,Owner,65 to 74,1907,156
51117,Mecklenburg County,2010,Owner,75 to 84,1301,192
51117,Mecklenburg County,2010,Owner,85 and over,425,123
51117,Mecklenburg County,2010,Renter,15 to 24,209,97
51117,Mecklenburg County,2010,Renter,25 to 34,846,191
51117,Mecklenburg County,2010,Renter,35 to 44,638,163
51117,Mecklenburg County,2010,Renter,45 to 54,642,140
51117,Mecklenburg County,2010,Renter,55 to 59,133,62
51117,Mecklenburg County,2010,Renter,60 to 64,250,131
51117,Mecklenburg County,2010,Renter,65 to 74,194,75
51117,Mecklenburg County,2010,Renter,75 to 84,156,69
51117,Mecklenburg County,2010,Renter,85 and over,63,36
51117,Mecklenburg County,2011,Owner,15 to 24,41,40
51117,Mecklenburg County,2011,Owner,25 to 34,394,131
51117,Mecklenburg County,2011,Owner,35 to 44,1040,162
51117,Mecklenburg County,2011,Owner,45 to 54,1801,233
51117,Mecklenburg County,2011,Owner,55 to 59,1564,187
51117,Mecklenburg County,2011,Owner,60 to 64,999,162
51117,Mecklenburg County,2011,Owner,65 to 74,1775,152
51117,Mecklenburg County,2011,Owner,75 to 84,1336,126
51117,Mecklenburg County,2011,Owner,85 and over,396,106
51117,Mecklenburg County,2011,Renter,15 to 24,154,78
51117,Mecklenburg County,2011,Renter,25 to 34,925,186
51117,Mecklenburg County,2011,Renter,35 to 44,522,160
51117,Mecklenburg County,2011,Renter,45 to 54,645,155
51117,Mecklenburg County,2011,Renter,55 to 59,183,88
51117,Mecklenburg County,2011,Renter,60 to 64,269,135
51117,Mecklenburg County,2011,Renter,65 to 74,229,79
51117,Mecklenburg County,2011,Renter,75 to 84,160,78
51117,Mecklenburg County,2011,Renter,85 and over,114,67
51117,Mecklenburg County,2012,Owner,15 to 24,21,30
51117,Mecklenburg County,2012,Owner,25 to 34,382,120
51117,Mecklenburg County,2012,Owner,35 to 44,987,185
51117,Mecklenburg County,2012,Owner,45 to 54,1814,206
51117,Mecklenburg County,2012,Owner,55 to 59,1277,167
51117,Mecklenburg County,2012,Owner,60 to 64,1168,166
51117,Mecklenburg County,2012,Owner,65 to 74,1852,155
51117,Mecklenburg County,2012,Owner,75 to 84,1291,154
51117,Mecklenburg County,2012,Owner,85 and over,412,96
51117,Mecklenburg County,2012,Renter,15 to 24,148,93
51117,Mecklenburg County,2012,Renter,25 to 34,963,190
51117,Mecklenburg County,2012,Renter,35 to 44,552,149
51117,Mecklenburg County,2012,Renter,45 to 54,762,175
51117,Mecklenburg County,2012,Renter,55 to 59,231,106
51117,Mecklenburg County,2012,Renter,60 to 64,266,106
51117,Mecklenburg County,2012,Renter,65 to 74,211,85
51117,Mecklenburg County,2012,Renter,75 to 84,188,79
51117,Mecklenburg County,2012,Renter,85 and over,117,75
51117,Mecklenburg County,2013,Owner,15 to 24,22,23
51117,Mecklenburg County,2013,Owner,25 to 34,389,121
51117,Mecklenburg County,2013,Owner,35 to 44,886,161
51117,Mecklenburg County,2013,Owner,45 to 54,1824,202
51117,Mecklenburg County,2013,Owner,55 to 59,1209,156
51117,Mecklenburg County,2013,Owner,60 to 64,1271,180
51117,Mecklenburg County,2013,Owner,65 to 74,1913,152
51117,Mecklenburg County,2013,Owner,75 to 84,1342,122
51117,Mecklenburg County,2013,Owner,85 and over,426,85
51117,Mecklenburg County,2013,Renter,15 to 24,157,86
51117,Mecklenburg County,2013,Renter,25 to 34,791,170
51117,Mecklenburg County,2013,Renter,35 to 44,601,178
51117,Mecklenburg County,2013,Renter,45 to 54,690,167
51117,Mecklenburg County,2013,Renter,55 to 59,231,92
51117,Mecklenburg County,2013,Renter,60 to 64,252,104
51117,Mecklenburg County,2013,Renter,65 to 74,330,92
51117,Mecklenburg County,2013,Renter,75 to 84,184,75
51117,Mecklenburg County,2013,Renter,85 and over,132,69
51117,Mecklenburg County,2014,Owner,15 to 24,11,14
51117,Mecklenburg County,2014,Owner,25 to 34,423,104
51117,Mecklenburg County,2014,Owner,35 to 44,975,171
51117,Mecklenburg County,2014,Owner,45 to 54,1817,180
51117,Mecklenburg County,2014,Owner,55 to 59,1121,174
51117,Mecklenburg County,2014,Owner,60 to 64,1207,153
51117,Mecklenburg County,2014,Owner,65 to 74,2019,161
51117,Mecklenburg County,2014,Owner,75 to 84,1415,164
51117,Mecklenburg County,2014,Owner,85 and over,420,106
51117,Mecklenburg County,2014,Renter,15 to 24,184,87
51117,Mecklenburg County,2014,Renter,25 to 34,657,154
51117,Mecklenburg County,2014,Renter,35 to 44,719,192
51117,Mecklenburg County,2014,Renter,45 to 54,741,167
51117,Mecklenburg County,2014,Renter,55 to 59,258,104
51117,Mecklenburg County,2014,Renter,60 to 64,272,109
51117,Mecklenburg County,2014,Renter,65 to 74,376,96
51117,Mecklenburg County,2014,Renter,75 to 84,126,59
51117,Mecklenburg County,2014,Renter,85 and over,116,63
51117,Mecklenburg County,2015,Owner,15 to 24,15,18
51117,Mecklenburg County,2015,Owner,25 to 34,521,97
51117,Mecklenburg County,2015,Owner,35 to 44,855,154
51117,Mecklenburg County,2015,Owner,45 to 54,1782,200
51117,Mecklenburg County,2015,Owner,55 to 59,1133,145
51117,Mecklenburg County,2015,Owner,60 to 64,1101,164
51117,Mecklenburg County,2015,Owner,65 to 74,2160,158
51117,Mecklenburg County,2015,Owner,75 to 84,1334,176
51117,Mecklenburg County,2015,Owner,85 and over,341,97
51117,Mecklenburg County,2015,Renter,15 to 24,144,71
51117,Mecklenburg County,2015,Renter,25 to 34,553,139
51117,Mecklenburg County,2015,Renter,35 to 44,746,165
51117,Mecklenburg County,2015,Renter,45 to 54,660,177
51117,Mecklenburg County,2015,Renter,55 to 59,320,97
51117,Mecklenburg County,2015,Renter,60 to 64,191,80
51117,Mecklenburg County,2015,Renter,65 to 74,403,116
51117,Mecklenburg County,2015,Renter,75 to 84,110,46
51117,Mecklenburg County,2015,Renter,85 and over,113,74
51117,Mecklenburg County,2016,Owner,15 to 24,8,9
51117,Mecklenburg County,2016,Owner,25 to 34,415,116
51117,Mecklenburg County,2016,Owner,35 to 44,676,147
51117,Mecklenburg County,2016,Owner,45 to 54,1663,166
51117,Mecklenburg County,2016,Owner,55 to 59,1020,158
51117,Mecklenburg County,2016,Owner,60 to 64,1158,161
51117,Mecklenburg County,2016,Owner,65 to 74,2094,175
51117,Mecklenburg County,2016,Owner,75 to 84,1226,170
51117,Mecklenburg County,2016,Owner,85 and over,400,99
51117,Mecklenburg County,2016,Renter,15 to 24,112,79
51117,Mecklenburg County,2016,Renter,25 to 34,595,158
51117,Mecklenburg County,2016,Renter,35 to 44,795,158
51117,Mecklenburg County,2016,Renter,45 to 54,632,163
51117,Mecklenburg County,2016,Renter,55 to 59,310,104
51117,Mecklenburg County,2016,Renter,60 to 64,187,72
51117,Mecklenburg County,2016,Renter,65 to 74,462,128
51117,Mecklenburg County,2016,Renter,75 to 84,220,87
51117,Mecklenburg County,2016,Renter,85 and over,93,47
51117,Mecklenburg County,2017,Owner,15 to 24,15,17
51117,Mecklenburg County,2017,Owner,25 to 34,452,111
51117,Mecklenburg County,2017,Owner,35 to 44,654,145
51117,Mecklenburg County,2017,Owner,45 to 54,1540,166
51117,Mecklenburg County,2017,Owner,55 to 59,1036,175
51117,Mecklenburg County,2017,Owner,60 to 64,1124,166
51117,Mecklenburg County,2017,Owner,65 to 74,2117,159
51117,Mecklenburg County,2017,Owner,75 to 84,1193,162
51117,Mecklenburg County,2017,Owner,85 and over,372,98
51117,Mecklenburg County,2017,Renter,15 to 24,76,45
51117,Mecklenburg County,2017,Renter,25 to 34,534,142
51117,Mecklenburg County,2017,Renter,35 to 44,717,177
51117,Mecklenburg County,2017,Renter,45 to 54,649,152
51117,Mecklenburg County,2017,Renter,55 to 59,271,96
51117,Mecklenburg County,2017,Renter,60 to 64,205,71
51117,Mecklenburg County,2017,Renter,65 to 74,485,128
51117,Mecklenburg County,2017,Renter,75 to 84,228,95
51117,Mecklenburg County,2017,Renter,85 and over,117,52
51117,Mecklenburg County,2018,Owner,15 to 24,13,16
51117,Mecklenburg County,2018,Owner,25 to 34,425,101
51117,Mecklenburg County,2018,Owner,35 to 44,727,149
51117,Mecklenburg County,2018,Owner,45 to 54,1341,165
51117,Mecklenburg County,2018,Owner,55 to 59,1025,184
51117,Mecklenburg County,2018,Owner,60 to 64,997,158
51117,Mecklenburg County,2018,Owner,65 to 74,2192,182
51117,Mecklenburg County,2018,Owner,75 to 84,1173,166
51117,Mecklenburg County,2018,Owner,85 and over,364,82
51117,Mecklenburg County,2018,Renter,15 to 24,136,95
51117,Mecklenburg County,2018,Renter,25 to 34,640,132
51117,Mecklenburg County,2018,Renter,35 to 44,689,166
51117,Mecklenburg County,2018,Renter,45 to 54,661,152
51117,Mecklenburg County,2018,Renter,55 to 59,311,136
51117,Mecklenburg County,2018,Renter,60 to 64,289,101
51117,Mecklenburg County,2018,Renter,65 to 74,458,120
51117,Mecklenburg County,2018,Renter,75 to 84,258,107
51117,Mecklenburg County,2018,Renter,85 and over,116,56
51117,Mecklenburg County,2019,Owner,15 to 24,23,24
51117,Mecklenburg County,2019,Owner,25 to 34,516,109
51117,Mecklenburg County,2019,Owner,35 to 44,730,152
51117,Mecklenburg County,2019,Owner,45 to 54,1313,147
51117,Mecklenburg County,2019,Owner,55 to 59,1169,205
51117,Mecklenburg County,2019,Owner,60 to 64,980,166
51117,Mecklenburg County,2019,Owner,65 to 74,2245,182
51117,Mecklenburg County,2019,Owner,75 to 84,1200,163
51117,Mecklenburg County,2019,Owner,85 and over,404,91
51117,Mecklenburg County,2019,Renter,15 to 24,139,94
51117,Mecklenburg County,2019,Renter,25 to 34,742,165
51117,Mecklenburg County,2019,Renter,35 to 44,587,146
51117,Mecklenburg County,2019,Renter,45 to 54,523,137
51117,Mecklenburg County,2019,Renter,55 to 59,249,105
51117,Mecklenburg County,2019,Renter,60 to 64,404,125
51117,Mecklenburg County,2019,Renter,65 to 74,435,116
51117,Mecklenburg County,2019,Renter,75 to 84,277,101
51117,Mecklenburg County,2019,Renter,85 and over,139,68
51117,Mecklenburg County,2020,Owner,15 to 24,32,32
51117,Mecklenburg County,2020,Owner,25 to 34,483,113
51117,Mecklenburg County,2020,Owner,35 to 44,885,141
51117,Mecklenburg County,2020,Owner,45 to 54,1232,165
51117,Mecklenburg County,2020,Owner,55 to 59,1141,174
51117,Mecklenburg County,2020,Owner,60 to 64,1020,154
51117,Mecklenburg County,2020,Owner,65 to 74,2296,174
51117,Mecklenburg County,2020,Owner,75 to 84,1308,151
51117,Mecklenburg County,2020,Owner,85 and over,565,129
51117,Mecklenburg County,2020,Renter,15 to 24,221,154
51117,Mecklenburg County,2020,Renter,25 to 34,763,181
51117,Mecklenburg County,2020,Renter,35 to 44,416,142
51117,Mecklenburg County,2020,Renter,45 to 54,573,143
51117,Mecklenburg County,2020,Renter,55 to 59,172,87
51117,Mecklenburg County,2020,Renter,60 to 64,336,126
51117,Mecklenburg County,2020,Renter,65 to 74,522,144
51117,Mecklenburg County,2020,Renter,75 to 84,290,117
51117,Mecklenburg County,2020,Renter,85 and over,116,66
51117,Mecklenburg County,2021,Owner,15 to 24,24,29
51117,Mecklenburg County,2021,Owner,25 to 34,373,94
51117,Mecklenburg County,2021,Owner,35 to 44,996,176
51117,Mecklenburg County,2021,Owner,45 to 54,1287,205
51117,Mecklenburg County,2021,Owner,55 to 59,1198,210
51117,Mecklenburg County,2021,Owner,60 to 64,1040,185
51117,Mecklenburg County,2021,Owner,65 to 74,2343,202
51117,Mecklenburg County,2021,Owner,75 to 84,1271,174
51117,Mecklenburg County,2021,Owner,85 and over,469,134
51117,Mecklenburg County,2021,Renter,15 to 24,266,125
51117,Mecklenburg County,2021,Renter,25 to 34,706,189
51117,Mecklenburg County,2021,Renter,35 to 44,518,124
51117,Mecklenburg County,2021,Renter,45 to 54,547,162
51117,Mecklenburg County,2021,Renter,55 to 59,178,80
51117,Mecklenburg County,2021,Renter,60 to 64,452,153
51117,Mecklenburg County,2021,Renter,65 to 74,636,189
51117,Mecklenburg County,2021,Renter,75 to 84,199,87
51117,Mecklenburg County,2021,Renter,85 and over,152,91
51119,Middlesex County,2010,Owner,15 to 24,7,12
51119,Middlesex County,2010,Owner,25 to 34,65,41
51119,Middlesex County,2010,Owner,35 to 44,343,121
51119,Middlesex County,2010,Owner,45 to 54,723,119
51119,Middlesex County,2010,Owner,55 to 59,368,112
51119,Middlesex County,2010,Owner,60 to 64,448,113
